:ID,:Label,confidence:Float
a3e8ae43188ae76d38f414b2bdb0077b,Texture,64.9373550415039
b1ff5704b48e42d700d43961dd415064,Trademark,65.32957458496094
25a81701fbfa4a1efdf660a950c1d006,White,64.9373550415039
fc43e587e3df077329b354a6ef05dd29,Apparel,61.450225830078125
efe0bd2c212eceec598c42a15b8cd07f,Clothing,61.450225830078125
8af5861002f3c157f9ba842bba10aa3f,Face,67.60713958740234
8c2857a9ad1d8f31659e35e904e20fa6,Logo,78.08927154541016
02c86eb2792f3262c21d030a87e19793,Symbol,79.07499694824219
9dffbf69ffba8bc38bc4e01abf4b1675,Text,86.03694915771484
a3e8ae43188ae76d38f414b2bdb0077b,Texture,59.14720916748047
b1ff5704b48e42d700d43961dd415064,Trademark,78.08927154541016
25a81701fbfa4a1efdf660a950c1d006,White,59.14720916748047
fc43e587e3df077329b354a6ef05dd29,Apparel,64.39961242675781
efe0bd2c212eceec598c42a15b8cd07f,Clothing,64.39961242675781
8af5861002f3c157f9ba842bba10aa3f,Face,84.5618896484375
8c2857a9ad1d8f31659e35e904e20fa6,Logo,82.46186065673828
02c86eb2792f3262c21d030a87e19793,Symbol,82.46186065673828
9dffbf69ffba8bc38bc4e01abf4b1675,Text,88.3987045288086
a3e8ae43188ae76d38f414b2bdb0077b,Texture,56.20610046386719
b1ff5704b48e42d700d43961dd415064,Trademark,82.46186065673828
25a81701fbfa4a1efdf660a950c1d006,White,56.20610046386719
07a094a210794e74a0e5e1a1457a92ee,Word,55.70151901245117
fc43e587e3df077329b354a6ef05dd29,Apparel,64.67139434814453
efe0bd2c212eceec598c42a15b8cd07f,Clothing,64.67139434814453
8af5861002f3c157f9ba842bba10aa3f,Face,84.68604278564453
8c2857a9ad1d8f31659e35e904e20fa6,Logo,82.4558334350586
02c86eb2792f3262c21d030a87e19793,Symbol,82.4558334350586
9dffbf69ffba8bc38bc4e01abf4b1675,Text,88.49559783935547
a3e8ae43188ae76d38f414b2bdb0077b,Texture,56.08692932128906
b1ff5704b48e42d700d43961dd415064,Trademark,82.4558334350586
25a81701fbfa4a1efdf660a950c1d006,White,56.08692932128906
07a094a210794e74a0e5e1a1457a92ee,Word,55.3798713684082
fc43e587e3df077329b354a6ef05dd29,Apparel,70.17617797851562
efe0bd2c212eceec598c42a15b8cd07f,Clothing,70.17617797851562
8af5861002f3c157f9ba842bba10aa3f,Face,67.9891357421875
8c2857a9ad1d8f31659e35e904e20fa6,Logo,66.13223266601562
02c86eb2792f3262c21d030a87e19793,Symbol,75.5604476928711
9dffbf69ffba8bc38bc4e01abf4b1675,Text,71.07557678222656
b1ff5704b48e42d700d43961dd415064,Trademark,66.13223266601562
fc43e587e3df077329b354a6ef05dd29,Apparel,84.48210144042969
efe0bd2c212eceec598c42a15b8cd07f,Clothing,84.48210144042969
636e48cb20aff512acac1609c23c0467,Final Fantasy,50.87546920776367
5633f0c2ef79566f47e39491600497ff,Helmet,71.73938751220703
c1bb19b27818343c1926119b958741b5,Human,78.58182525634766
d212ce7fdc2357d19628334b5a2a2b2f,Nature,70.28790283203125
3f5dc11addfa97f293a748209062a0d9,Outdoors,70.87590789794922
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,78.58182525634766
c03d53b70feba4ea842510abecd6c45e,Photo,50.73271179199219
a2a5c33eda9046576764de2400b1aa50,Photography,50.73271179199219
cec7ca178e2f7b1ae3a4600868c57aca,Sand,52.375022888183594
e4b9dca2448724ca25e388a0317a09c8,Soil,79.3081283569336
02c86eb2792f3262c21d030a87e19793,Symbol,54.020328521728516
fc43e587e3df077329b354a6ef05dd29,Apparel,82.97183990478516
efe0bd2c212eceec598c42a15b8cd07f,Clothing,82.97183990478516
000c016d34ff41e245b69c67f22c83ff,Desert,60.41943359375
636e48cb20aff512acac1609c23c0467,Final Fantasy,50.34775161743164
5633f0c2ef79566f47e39491600497ff,Helmet,82.97183990478516
c1bb19b27818343c1926119b958741b5,Human,97.80249786376953
d212ce7fdc2357d19628334b5a2a2b2f,Nature,89.08209991455078
3f5dc11addfa97f293a748209062a0d9,Outdoors,90.71302795410156
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,97.80249786376953
c03d53b70feba4ea842510abecd6c45e,Photo,64.78948974609375
a2a5c33eda9046576764de2400b1aa50,Photography,64.78948974609375
cec7ca178e2f7b1ae3a4600868c57aca,Sand,70.48981475830078
d23d2ff04211e8f1d629b4b4105d44ab,Sitting,58.24611282348633
e4b9dca2448724ca25e388a0317a09c8,Soil,96.62873840332031
fc43e587e3df077329b354a6ef05dd29,Apparel,82.52288818359375
efe0bd2c212eceec598c42a15b8cd07f,Clothing,82.52288818359375
000c016d34ff41e245b69c67f22c83ff,Desert,52.646270751953125
636e48cb20aff512acac1609c23c0467,Final Fantasy,52.49251937866211
5633f0c2ef79566f47e39491600497ff,Helmet,82.52288818359375
c1bb19b27818343c1926119b958741b5,Human,97.59095764160156
d212ce7fdc2357d19628334b5a2a2b2f,Nature,86.84158325195312
3f5dc11addfa97f293a748209062a0d9,Outdoors,90.79402923583984
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,97.59095764160156
c03d53b70feba4ea842510abecd6c45e,Photo,65.62183380126953
a2a5c33eda9046576764de2400b1aa50,Photography,65.62183380126953
cec7ca178e2f7b1ae3a4600868c57aca,Sand,61.37125778198242
d23d2ff04211e8f1d629b4b4105d44ab,Sitting,60.08395767211914
e4b9dca2448724ca25e388a0317a09c8,Soil,91.46035766601562
dc1d2a4d591857f0a0dd38b4ebcf5a72,Adventure,53.96813201904297
fc43e587e3df077329b354a6ef05dd29,Apparel,82.57918548583984
efe0bd2c212eceec598c42a15b8cd07f,Clothing,82.57918548583984
dece54672475872717d715fc9ed9fe66,Countryside,61.76887130737305
000c016d34ff41e245b69c67f22c83ff,Desert,54.8682746887207
6f16a5f8ff5d75ab84c018adacdfcbb7,Field,52.738834381103516
636e48cb20aff512acac1609c23c0467,Final Fantasy,55.0692138671875
d4e3b74fb352a9f0977f9b86258daddb,Grassland,51.829063415527344
5633f0c2ef79566f47e39491600497ff,Helmet,82.57918548583984
c1bb19b27818343c1926119b958741b5,Human,97.36381530761719
8cc689b6d089c79b5be6b9acf58f0165,Leisure Activities,53.96813201904297
d212ce7fdc2357d19628334b5a2a2b2f,Nature,94.24320220947266
3f5dc11addfa97f293a748209062a0d9,Outdoors,95.38646697998047
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,97.36381530761719
c03d53b70feba4ea842510abecd6c45e,Photo,64.42781829833984
a2a5c33eda9046576764de2400b1aa50,Photography,64.42781829833984
cec7ca178e2f7b1ae3a4600868c57aca,Sand,70.42115783691406
d23d2ff04211e8f1d629b4b4105d44ab,Sitting,58.91826248168945
03462a41aec357b74c89eb8d272532f7,Sky,50.086578369140625
e4b9dca2448724ca25e388a0317a09c8,Soil,91.73870849609375
dc1d2a4d591857f0a0dd38b4ebcf5a72,Adventure,50.7564582824707
fc43e587e3df077329b354a6ef05dd29,Apparel,84.97766876220703
efe0bd2c212eceec598c42a15b8cd07f,Clothing,84.97766876220703
dece54672475872717d715fc9ed9fe66,Countryside,60.341339111328125
000c016d34ff41e245b69c67f22c83ff,Desert,60.412864685058594
636e48cb20aff512acac1609c23c0467,Final Fantasy,57.547752380371094
5633f0c2ef79566f47e39491600497ff,Helmet,84.97766876220703
c1bb19b27818343c1926119b958741b5,Human,97.73037719726562
8cc689b6d089c79b5be6b9acf58f0165,Leisure Activities,50.7564582824707
d212ce7fdc2357d19628334b5a2a2b2f,Nature,95.83914947509766
3f5dc11addfa97f293a748209062a0d9,Outdoors,95.55835723876953
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,97.73037719726562
c03d53b70feba4ea842510abecd6c45e,Photo,64.35697174072266
a2a5c33eda9046576764de2400b1aa50,Photography,64.35697174072266
cec7ca178e2f7b1ae3a4600868c57aca,Sand,61.72386932373047
d23d2ff04211e8f1d629b4b4105d44ab,Sitting,58.12781524658203
03462a41aec357b74c89eb8d272532f7,Sky,51.301212310791016
e4b9dca2448724ca25e388a0317a09c8,Soil,85.39682006835938
fc43e587e3df077329b354a6ef05dd29,Apparel,83.51543426513672
efe0bd2c212eceec598c42a15b8cd07f,Clothing,83.51543426513672
dece54672475872717d715fc9ed9fe66,Countryside,53.85166931152344
000c016d34ff41e245b69c67f22c83ff,Desert,76.33145141601562
636e48cb20aff512acac1609c23c0467,Final Fantasy,50.33837890625
5633f0c2ef79566f47e39491600497ff,Helmet,83.51543426513672
c1bb19b27818343c1926119b958741b5,Human,98.31944274902344
d212ce7fdc2357d19628334b5a2a2b2f,Nature,97.38634490966797
3f5dc11addfa97f293a748209062a0d9,Outdoors,97.00585174560547
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,98.31944274902344
c03d53b70feba4ea842510abecd6c45e,Photo,65.84992980957031
a2a5c33eda9046576764de2400b1aa50,Photography,65.84992980957031
cec7ca178e2f7b1ae3a4600868c57aca,Sand,78.32369995117188
d23d2ff04211e8f1d629b4b4105d44ab,Sitting,58.31330490112305
03462a41aec357b74c89eb8d272532f7,Sky,50.124725341796875
e4b9dca2448724ca25e388a0317a09c8,Soil,94.92321014404297
fc43e587e3df077329b354a6ef05dd29,Apparel,82.60014343261719
efe0bd2c212eceec598c42a15b8cd07f,Clothing,82.60014343261719
000c016d34ff41e245b69c67f22c83ff,Desert,65.09423065185547
636e48cb20aff512acac1609c23c0467,Final Fantasy,51.296417236328125
5633f0c2ef79566f47e39491600497ff,Helmet,82.60014343261719
c1bb19b27818343c1926119b958741b5,Human,98.75897979736328
47c954121886a5e5aaca7eece461b56f,Machine,50.91692352294922
d212ce7fdc2357d19628334b5a2a2b2f,Nature,95.8499755859375
3f5dc11addfa97f293a748209062a0d9,Outdoors,95.32408905029297
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,98.75897979736328
c03d53b70feba4ea842510abecd6c45e,Photo,66.25987243652344
a2a5c33eda9046576764de2400b1aa50,Photography,66.25987243652344
cec7ca178e2f7b1ae3a4600868c57aca,Sand,74.56385803222656
d23d2ff04211e8f1d629b4b4105d44ab,Sitting,57.53429412841797
e4b9dca2448724ca25e388a0317a09c8,Soil,98.6355209350586
a5df60ef4fc4447353769d66661d2229,Wheel,50.91692352294922
fc43e587e3df077329b354a6ef05dd29,Apparel,81.93109893798828
efe0bd2c212eceec598c42a15b8cd07f,Clothing,81.93109893798828
636e48cb20aff512acac1609c23c0467,Final Fantasy,54.58702087402344
5633f0c2ef79566f47e39491600497ff,Helmet,79.56674194335938
c1bb19b27818343c1926119b958741b5,Human,98.8291244506836
d212ce7fdc2357d19628334b5a2a2b2f,Nature,75.03047180175781
3f5dc11addfa97f293a748209062a0d9,Outdoors,74.8139419555664
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,98.8291244506836
c03d53b70feba4ea842510abecd6c45e,Photo,51.99510192871094
a2a5c33eda9046576764de2400b1aa50,Photography,51.99510192871094
e4b9dca2448724ca25e388a0317a09c8,Soil,78.7969741821289
fc43e587e3df077329b354a6ef05dd29,Apparel,54.506797790527344
efe0bd2c212eceec598c42a15b8cd07f,Clothing,54.506797790527344
636e48cb20aff512acac1609c23c0467,Final Fantasy,56.86241149902344
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,59.79548645019531
c1bb19b27818343c1926119b958741b5,Human,98.86170959472656
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,98.86170959472656
636e48cb20aff512acac1609c23c0467,Final Fantasy,58.57651138305664
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,62.513389587402344
c1bb19b27818343c1926119b958741b5,Human,98.9919204711914
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,98.9919204711914
161e7ce7bfdc89ab4b9f52c1d4c94212,Animal,50.47312927246094
fc43e587e3df077329b354a6ef05dd29,Apparel,51.347190856933594
ebe418ae757b121b0d636041981fc1d1,Bird,50.47312927246094
efe0bd2c212eceec598c42a15b8cd07f,Clothing,51.347190856933594
636e48cb20aff512acac1609c23c0467,Final Fantasy,65.53553009033203
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,56.0931510925293
c1bb19b27818343c1926119b958741b5,Human,99.07845306396484
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.07845306396484
636e48cb20aff512acac1609c23c0467,Final Fantasy,69.96063995361328
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,55.3380241394043
c1bb19b27818343c1926119b958741b5,Human,99.10665130615234
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.10665130615234
636e48cb20aff512acac1609c23c0467,Final Fantasy,61.92702865600586
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,56.320980072021484
c1bb19b27818343c1926119b958741b5,Human,99.12158203125
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.12158203125
636e48cb20aff512acac1609c23c0467,Final Fantasy,58.36500930786133
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,52.37623977661133
c1bb19b27818343c1926119b958741b5,Human,99.19676971435547
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.19676971435547
8af5861002f3c157f9ba842bba10aa3f,Face,79.7672348022461
636e48cb20aff512acac1609c23c0467,Final Fantasy,54.962223052978516
aa6df57fb6fe377d80b4a257b4a92cba,Halo,53.78968048095703
98921133d10fbdb0fb6dbb7b2648befe,Head,51.68346405029297
c1bb19b27818343c1926119b958741b5,Human,99.29370880126953
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.29370880126953
c03d53b70feba4ea842510abecd6c45e,Photo,52.93111038208008
a2a5c33eda9046576764de2400b1aa50,Photography,52.93111038208008
1c7444be9626d149ab598fb79b639f96,Portrait,52.93111038208008
8af5861002f3c157f9ba842bba10aa3f,Face,99.11300659179688
b719ce180ec7bd9641fece2f920f4817,Female,52.50102233886719
636e48cb20aff512acac1609c23c0467,Final Fantasy,54.294578552246094
aa6df57fb6fe377d80b4a257b4a92cba,Halo,56.7520866394043
98921133d10fbdb0fb6dbb7b2648befe,Head,54.296138763427734
c1bb19b27818343c1926119b958741b5,Human,99.11300659179688
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.11300659179688
c03d53b70feba4ea842510abecd6c45e,Photo,64.59362030029297
a2a5c33eda9046576764de2400b1aa50,Photography,64.59362030029297
1c7444be9626d149ab598fb79b639f96,Portrait,64.59362030029297
8af5861002f3c157f9ba842bba10aa3f,Face,99.2640609741211
b719ce180ec7bd9641fece2f920f4817,Female,57.304691314697266
636e48cb20aff512acac1609c23c0467,Final Fantasy,57.302894592285156
aa6df57fb6fe377d80b4a257b4a92cba,Halo,57.23193359375
98921133d10fbdb0fb6dbb7b2648befe,Head,56.02070999145508
c1bb19b27818343c1926119b958741b5,Human,99.2640609741211
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.2640609741211
c03d53b70feba4ea842510abecd6c45e,Photo,65.03459930419922
a2a5c33eda9046576764de2400b1aa50,Photography,65.03459930419922
1c7444be9626d149ab598fb79b639f96,Portrait,65.03459930419922
8af5861002f3c157f9ba842bba10aa3f,Face,99.37332916259766
b719ce180ec7bd9641fece2f920f4817,Female,60.245384216308594
636e48cb20aff512acac1609c23c0467,Final Fantasy,58.27623748779297
aa6df57fb6fe377d80b4a257b4a92cba,Halo,57.93341827392578
98921133d10fbdb0fb6dbb7b2648befe,Head,63.99941635131836
c1bb19b27818343c1926119b958741b5,Human,99.37332916259766
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.37332916259766
c03d53b70feba4ea842510abecd6c45e,Photo,64.52239990234375
a2a5c33eda9046576764de2400b1aa50,Photography,64.52239990234375
1c7444be9626d149ab598fb79b639f96,Portrait,64.52239990234375
8af5861002f3c157f9ba842bba10aa3f,Face,99.3662338256836
b719ce180ec7bd9641fece2f920f4817,Female,53.341087341308594
636e48cb20aff512acac1609c23c0467,Final Fantasy,56.976383209228516
aa6df57fb6fe377d80b4a257b4a92cba,Halo,63.962528228759766
98921133d10fbdb0fb6dbb7b2648befe,Head,54.98991394042969
c1bb19b27818343c1926119b958741b5,Human,99.3662338256836
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.3662338256836
c03d53b70feba4ea842510abecd6c45e,Photo,61.717899322509766
a2a5c33eda9046576764de2400b1aa50,Photography,61.717899322509766
1c7444be9626d149ab598fb79b639f96,Portrait,61.717899322509766
8af5861002f3c157f9ba842bba10aa3f,Face,99.58818817138672
b719ce180ec7bd9641fece2f920f4817,Female,51.880672454833984
636e48cb20aff512acac1609c23c0467,Final Fantasy,52.14602279663086
aa6df57fb6fe377d80b4a257b4a92cba,Halo,57.54580307006836
98921133d10fbdb0fb6dbb7b2648befe,Head,54.8666877746582
c1bb19b27818343c1926119b958741b5,Human,99.58818817138672
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.58818817138672
c03d53b70feba4ea842510abecd6c45e,Photo,60.888084411621094
a2a5c33eda9046576764de2400b1aa50,Photography,60.888084411621094
1c7444be9626d149ab598fb79b639f96,Portrait,60.888084411621094
8af5861002f3c157f9ba842bba10aa3f,Face,99.84864044189453
b719ce180ec7bd9641fece2f920f4817,Female,56.61579895019531
aa6df57fb6fe377d80b4a257b4a92cba,Halo,51.94572830200195
98921133d10fbdb0fb6dbb7b2648befe,Head,59.62232208251953
c1bb19b27818343c1926119b958741b5,Human,99.84864044189453
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,99.84864044189453
c03d53b70feba4ea842510abecd6c45e,Photo,62.35110092163086
a2a5c33eda9046576764de2400b1aa50,Photography,62.35110092163086
1c7444be9626d149ab598fb79b639f96,Portrait,62.35110092163086
8af5861002f3c157f9ba842bba10aa3f,Face,80.255859375
c1bb19b27818343c1926119b958741b5,Human,80.255859375
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,80.255859375
c03d53b70feba4ea842510abecd6c45e,Photo,56.12291717529297
a2a5c33eda9046576764de2400b1aa50,Photography,56.12291717529297
815dff01257e5ef182b25d4c1ef0a7a0,Landscape,80.07129669189453
d212ce7fdc2357d19628334b5a2a2b2f,Nature,80.1492691040039
3f5dc11addfa97f293a748209062a0d9,Outdoors,80.07129669189453
b2aba95dc5b4ff30284e12621be5d560,Panoramic,80.07129669189453
915b0d18c086573fb4fcacf75bb6c4ac,Scenery,80.07129669189453
03462a41aec357b74c89eb8d272532f7,Sky,50.1541748046875
000c016d34ff41e245b69c67f22c83ff,Desert,56.46267318725586
85fb7708d989f936cb51ef53a8af080f,Horizon,55.61115646362305
c1bb19b27818343c1926119b958741b5,Human,77.5606689453125
815dff01257e5ef182b25d4c1ef0a7a0,Landscape,94.4797134399414
d212ce7fdc2357d19628334b5a2a2b2f,Nature,99.64322662353516
3f5dc11addfa97f293a748209062a0d9,Outdoors,99.27706146240234
b2aba95dc5b4ff30284e12621be5d560,Panoramic,94.4797134399414
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,77.5606689453125
c03d53b70feba4ea842510abecd6c45e,Photo,58.747520446777344
a2a5c33eda9046576764de2400b1aa50,Photography,58.747520446777344
915b0d18c086573fb4fcacf75bb6c4ac,Scenery,94.4797134399414
03462a41aec357b74c89eb8d272532f7,Sky,61.723388671875
4c88924788f419b562d50acfddc3a781,Sunrise,50.483543395996094
000c016d34ff41e245b69c67f22c83ff,Desert,54.370750427246094
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,52.048744201660156
85fb7708d989f936cb51ef53a8af080f,Horizon,52.41301727294922
c1bb19b27818343c1926119b958741b5,Human,96.78897094726562
815dff01257e5ef182b25d4c1ef0a7a0,Landscape,64.69310760498047
d212ce7fdc2357d19628334b5a2a2b2f,Nature,96.69438171386719
3f5dc11addfa97f293a748209062a0d9,Outdoors,93.6242904663086
b2aba95dc5b4ff30284e12621be5d560,Panoramic,64.69310760498047
78386ec8f2845742c324a3d7d3e800ff,People,53.12770080566406
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,96.78897094726562
c03d53b70feba4ea842510abecd6c45e,Photo,56.41463088989258
a2a5c33eda9046576764de2400b1aa50,Photography,56.41463088989258
915b0d18c086573fb4fcacf75bb6c4ac,Scenery,68.00486755371094
03462a41aec357b74c89eb8d272532f7,Sky,57.19444274902344
4c88924788f419b562d50acfddc3a781,Sunrise,50.45930862426758
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,72.80967712402344
c1bb19b27818343c1926119b958741b5,Human,96.94767761230469
d212ce7fdc2357d19628334b5a2a2b2f,Nature,75.48247528076172
3f5dc11addfa97f293a748209062a0d9,Outdoors,67.34500122070312
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,96.94767761230469
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,77.28599548339844
c1bb19b27818343c1926119b958741b5,Human,95.42822265625
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,95.42822265625
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,75.18113708496094
c1bb19b27818343c1926119b958741b5,Human,95.4514389038086
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,95.4514389038086
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,66.33077239990234
85fb7708d989f936cb51ef53a8af080f,Horizon,52.22420120239258
c1bb19b27818343c1926119b958741b5,Human,96.18446350097656
d212ce7fdc2357d19628334b5a2a2b2f,Nature,59.05596160888672
3f5dc11addfa97f293a748209062a0d9,Outdoors,52.22420120239258
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,96.18446350097656
03462a41aec357b74c89eb8d272532f7,Sky,52.22420120239258
636e48cb20aff512acac1609c23c0467,Final Fantasy,57.47541046142578
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,58.12577438354492
c1bb19b27818343c1926119b958741b5,Human,96.76654815673828
d212ce7fdc2357d19628334b5a2a2b2f,Nature,52.30523681640625
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,96.76654815673828
636e48cb20aff512acac1609c23c0467,Final Fantasy,64.2511978149414
b4e6496a549343698ad8a608c3475546,Grand Theft Auto,52.33436584472656
c1bb19b27818343c1926119b958741b5,Human,96.5735092163086
d212ce7fdc2357d19628334b5a2a2b2f,Nature,52.10616683959961
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,96.5735092163086
161e7ce7bfdc89ab4b9f52c1d4c94212,Animal,80.08555603027344
ebe418ae757b121b0d636041981fc1d1,Bird,80.08555603027344
f60acd6991c212d2881fc542bab5fd10,Buffalo,55.86650466918945
c39b56d4489fb2507289e7ae19567b80,Building,55.31309127807617
b8aa653990ab9b4c8762d6dc7a8dfce6,Call of Duty,52.39997100830078
6f16a5f8ff5d75ab84c018adacdfcbb7,Field,58.99043655395508
c1bb19b27818343c1926119b958741b5,Human,75.65655517578125
37426113d129e79f548f4c90930fa697,Mammal,55.86650466918945
d212ce7fdc2357d19628334b5a2a2b2f,Nature,59.229576110839844
3f5dc11addfa97f293a748209062a0d9,Outdoors,67.64128875732422
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,75.65655517578125
a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,59.79731750488281
d6af9c1eaff2a89ebd3f8d0c542be12b,Vehicle,59.79731750488281
dea0553f9f313356e6a27761a768b083,Wildlife,55.86650466918945
161e7ce7bfdc89ab4b9f52c1d4c94212,Animal,74.37324523925781
ebe418ae757b121b0d636041981fc1d1,Bird,74.37324523925781
f60acd6991c212d2881fc542bab5fd10,Buffalo,58.042198181152344
c39b56d4489fb2507289e7ae19567b80,Building,65.06448364257812
b8aa653990ab9b4c8762d6dc7a8dfce6,Call of Duty,51.89727020263672
6f16a5f8ff5d75ab84c018adacdfcbb7,Field,61.05719757080078
6214b425ac6d1ce4c7246d4f40f95bf5,Housing,51.793949127197266
c1bb19b27818343c1926119b958741b5,Human,67.3770523071289
37426113d129e79f548f4c90930fa697,Mammal,58.042198181152344
d212ce7fdc2357d19628334b5a2a2b2f,Nature,60.0917854309082
3f5dc11addfa97f293a748209062a0d9,Outdoors,69.80386352539062
40bed7cf9b3d4bb3a3d7a7e3eb18c5eb,Person,67.3770523071289
